osmid,y,x,street_cou,highway,ref
4585942788,41.1777051,-8.6185486,3,,
4585945393,41.1765296,-8.619053,3,,
4585945395,41.1761875,-8.619514,3,,
4585945396,41.1761564,-8.6194317,4,,
4585945397,41.1761289,-8.6193587,3,,
4585945398,41.1763632,-8.6193733,3,,
4585945399,41.1763334,-8.6192986,4,,
4585945400,41.1763039,-8.6192253,3,,
4585945404,41.1765473,-8.6190955,3,,
4585945406,41.1765885,-8.6191966,3,,
4587696989,41.1849593,-8.6967591,3,,
4587696999,41.1800947,-8.6904796,3,,
4587702659,41.1912444,-8.6956814,3,,
4587702661,41.1912963,-8.6959918,3,,
4587744593,41.1934785,-8.6912499,1,,
4587744599,41.1932385,-8.6937974,3,,
4590506319,41.173909,-8.6006902,1,,
4590953972,41.1893358,-8.7026955,3,,
4590953973,41.1891295,-8.7028373,3,,
4590969873,41.1933688,-8.6948484,1,,
4591119777,41.1472887,-8.5908518,1,,
4591119891,41.1492375,-8.5913952,2,,
4591283392,41.1999242,-8.6925098,3,,
4591485613,41.2074058,-8.686071,1,,
4593134635,41.1839608,-8.6774603,3,,
4593171485,41.1868073,-8.6949654,3,,
4598315958,41.1801432,-8.6676754,3,,
4598508645,41.1706356,-8.6220316,1,,
4598508646,41.1700737,-8.6213604,3,,
4598508647,41.1707838,-8.6218254,1,,
4598508648,41.1702104,-8.6211481,3,,
4598508649,41.170556,-8.6215564,4,,
4598508650,41.1703626,-8.6218618,1,,
4598508651,41.170419,-8.621773,4,,
4598508652,41.1706379,-8.6214288,1,turning_circle,
4598553388,41.1712535,-8.6378506,3,,
4598555507,41.1722795,-8.6370709,3,,
4598555508,41.1724858,-8.6373345,3,,
4598555614,41.1811089,-8.6361128,4,,
4604006192,41.1607742,-8.6769914,1,turning_circle,
4604006209,41.1627135,-8.6764189,3,,
4604131275,41.1695263,-8.6475501,1,,
4604131404,41.1685215,-8.6449395,1,,
4604273018,41.184202,-8.6431875,3,,
4604292339,41.1827386,-8.6598855,1,,
4604292356,41.1827372,-8.6607484,3,,
4604361991,41.1817455,-8.6543092,3,,
4604362013,41.1786379,-8.6555223,1,,
4604362038,41.1815114,-8.6569799,3,,
4604362078,41.1772082,-8.6584973,3,,
4605838357,41.1811267,-8.6232937,1,,
4605838359,41.1822939,-8.6233983,3,,
4605838363,41.1827206,-8.6233751,1,,
4605846985,41.1892173,-8.6361639,3,,
4605846997,41.1827551,-8.6319968,3,,
4605846998,41.1828478,-8.6321273,3,,
4605892935,41.1899042,-8.6404404,3,,
4605892938,41.1892654,-8.641444,3,,
4605903365,41.1871678,-8.6450377,3,,
4606429789,41.1881237,-8.6506942,3,,
4606429791,41.1880564,-8.6506205,3,,
4606429792,41.1888054,-8.6515502,3,,
4606429801,41.1918464,-8.653759,1,,
4606429805,41.1918955,-8.6533555,3,,
4606429872,41.2000268,-8.6701532,1,,
4606429873,41.1993935,-8.6698554,3,,
4606430202,41.2019676,-8.6659621,3,,
4606430203,41.2020181,-8.6660709,1,,
4606469324,41.1957195,-8.6670979,1,,
4606469690,41.1954407,-8.6695844,3,,
4606469691,41.1955083,-8.6692737,1,,
4606475727,41.196046,-8.6733228,3,,
4606475728,41.1961363,-8.6731583,1,,
4606475731,41.1968389,-8.6733244,3,,
4606477635,41.1972367,-8.6737979,3,,
4606538091,41.2103391,-8.6838374,3,,
4606538098,41.2088209,-8.6838923,3,,
4606538103,41.2079577,-8.6847484,3,,
4606538124,41.2083912,-8.6843638,3,,
4608414340,41.1437409,-8.6012414,1,,
4612022408,41.1533253,-8.6231199,3,,
4612022409,41.153265,-8.6221762,1,turning_circle,
4612022469,41.154823,-8.6209435,3,,
4612031733,41.1609797,-8.6247033,3,,
4612031737,41.1611151,-8.6247092,3,,
4612052759,41.1600152,-8.621091,3,,
4612052766,41.1606331,-8.6211662,3,,
4612052768,41.1603871,-8.621163,3,,
4612052786,41.1604274,-8.6224726,3,,
4612172590,41.1860938,-8.6815561,1,,
4614309317,41.1953275,-8.5764074,1,,
4614309319,41.1949754,-8.5765462,3,,
4629278393,41.1772822,-8.6202008,1,,
4629278394,41.1771472,-8.620305,1,,
4656689875,41.178653,-8.6601734,3,,
4656694781,41.1779862,-8.6576946,1,,
4656695033,41.1744139,-8.6550552,1,,
4656695215,41.1772551,-8.6581514,3,,
4665754376,41.1830669,-8.6849391,3,,
4665774638,41.1790263,-8.6815973,3,,
4665774639,41.1788356,-8.6815087,3,,
4665774641,41.1788885,-8.6811227,3,,
4665774643,41.1791766,-8.6813027,3,,
4665774668,41.1900267,-8.6618012,3,,
4665774670,41.1994996,-8.6935866,1,,
4665774673,41.1998659,-8.6943051,3,,
4665774674,41.1994417,-8.6941968,3,,
4677584342,41.1766073,-8.5718546,3,,
4683840087,41.1206827,-8.6292046,2,,
4685339955,41.1657632,-8.6097035,3,,
4685392590,41.153459,-8.6063608,4,,
4685392598,41.1535795,-8.611451,3,,
4685392607,41.1549111,-8.6132841,3,,
4685392627,41.1664189,-8.6122786,3,,
4685448853,41.1644389,-8.579136,3,,
4685552123,41.1505806,-8.5824352,3,,
4685552138,41.1501789,-8.5800953,1,,
4685582565,41.1498356,-8.5787812,3,motorway_junction,5
4685582836,41.1412833,-8.5888175,1,,
4685615426,41.1417638,-8.5960491,4,,
4687572363,41.1709946,-8.6643505,1,,
4687572368,41.1707971,-8.6636254,3,,
4695525092,41.1598944,-8.6484557,3,,
4695855137,41.19999,-8.5721238,3,,
4695855138,41.1996797,-8.5715335,1,,
4695855141,41.1996845,-8.5724138,3,,
4695855142,41.1993582,-8.5718067,1,,
4699192457,41.1987056,-8.6316993,1,,
4699555610,41.204433,-8.6333169,4,,
4699555613,41.2043704,-8.6308443,1,,
4703665402,41.1833514,-8.5847221,3,,
4703906251,41.1604041,-8.6218024,3,,
4703910293,41.160471,-8.6191872,3,,
4703910299,41.1608138,-8.6178716,3,,
4708552713,41.1616357,-8.5931083,3,,
4708552719,41.1621389,-8.5939943,3,,
4708644785,41.1600431,-8.5833725,3,crossing,
4708644788,41.1602663,-8.5834761,3,crossing,
4708644895,41.1601365,-8.5828887,3,,
4708644900,41.1603048,-8.582376,3,,
4708644909,41.1598631,-8.5825476,3,,
4708680492,41.149314,-8.59936,3,,
4710036517,41.1372291,-8.5695413,3,,
4718335967,41.148267,-8.6667075,3,,
4718335968,41.1481788,-8.6667028,4,,
4718336104,41.1496939,-8.6637035,1,turning_circle,
4718387854,41.1740326,-8.6195863,2,,
4718387879,41.1769888,-8.6221151,1,,
4718387881,41.1741258,-8.6182454,3,,
4718387996,41.1749516,-8.6147737,3,,
4718387997,41.1748657,-8.6146221,1,,
4718388013,41.1746795,-8.6166238,3,,
4718388025,41.1746036,-8.617881,3,,
4718388084,41.1747692,-8.6065922,3,,
4720550785,41.1607212,-8.6283454,2,,
4720552011,41.1625025,-8.6393668,3,,
4720552012,41.1625255,-8.6386997,4,,
4720552014,41.1629423,-8.6386865,3,,
4722390314,41.1512255,-8.6774986,1,,
4722390329,41.1493497,-8.6753177,3,,
4722703982,41.184231,-8.6807982,1,,
4722703984,41.1837878,-8.680514,3,,
4722746637,41.1664146,-8.6411456,3,,
4722746638,41.1662762,-8.6409114,3,,
4723379542,41.1733214,-8.6227297,3,,
4723433446,41.175563,-8.6225901,3,motorway_junction,
4728107920,41.1508844,-8.6706634,3,,
4728190616,41.1503618,-8.6748773,1,,
4728190671,41.1515318,-8.6672054,1,,
4728190673,41.1504122,-8.6675462,3,,
4728190677,41.1501175,-8.6675351,1,,
4728260603,41.1798486,-8.6935457,3,,
4731603473,41.1709768,-8.6049367,4,,
4734724174,41.1684223,-8.6549338,3,,
4734724200,41.1739899,-8.6542698,3,,
4734857643,41.1679673,-8.6547724,3,,
4737133822,41.1567444,-8.6315372,3,,
4737133828,41.1563608,-8.6311922,2,,
4737133842,41.1567293,-8.6313569,3,,
4737169829,41.1794534,-8.6126839,3,,
4737169830,41.1795727,-8.6126709,3,,
4737169844,41.1802339,-8.6126347,3,,
4737169885,41.179103,-8.6104486,3,,
4747463623,41.1492889,-8.6446723,1,,
4747609257,41.1826796,-8.6613864,3,,
4749945156,41.162242,-8.6437194,3,,
4751327677,41.1562399,-8.5914291,3,,
4751434514,41.1554524,-8.5944673,1,,
4751573331,41.152659,-8.5894023,1,,
4751631299,41.1526044,-8.5910646,4,,
4751660540,41.148988,-8.5861596,3,,
4751660572,41.1490024,-8.5863747,3,,
4751660586,41.1492605,-8.5920761,1,,
4751728939,41.1535299,-8.596255,3,,
4751728950,41.1525478,-8.5968276,3,,
4751728980,41.15471,-8.5954587,3,,
4751728983,41.155767,-8.5949827,3,,
4751728994,41.1576116,-8.5939291,3,,
4751729004,41.1609978,-8.5919652,3,,
4751729011,41.1610413,-8.5919435,4,,
4751729015,41.1586531,-8.5933065,4,,
4751729025,41.1566429,-8.5944689,3,,
4751729050,41.1491592,-8.598755,3,crossing,
4751793164,41.1588114,-8.5986677,4,traffic_signals,
4751802409,41.1807876,-8.5834033,3,,
4751802957,41.1890912,-8.56991,1,,
4753732469,41.1543988,-8.594319,1,,
4753741507,41.1545673,-8.5962135,2,,
4753741829,41.1579193,-8.5981359,4,,
4753748896,41.1561418,-8.5983745,3,,
4753748915,41.1535961,-8.5978336,3,,
4753748918,41.1540339,-8.5976748,3,,
4753752221,41.1540963,-8.5976258,1,,
4753752225,41.1539478,-8.5976223,1,,
4753793616,41.1489945,-8.6561131,3,,
4753795130,41.1506489,-8.657274,3,,
4753795450,41.1529878,-8.5821833,3,,
4753795454,41.1528298,-8.5824565,3,,
4758460639,41.1996061,-8.686212,3,,
4758460861,41.1912779,-8.6944696,1,,
4758581046,41.1541134,-8.6605336,3,,
4758581049,41.1548794,-8.6592648,1,,
4758581051,41.1545992,-8.6597992,3,,
4758581105,41.1583675,-8.6495592,3,,
4758581337,41.165279,-8.6698175,1,,
4760411321,41.2183837,-8.6391016,3,,
4760411322,41.2182778,-8.6390182,3,,
4760411331,41.2170094,-8.6359115,3,,
4760411333,41.2166699,-8.6371045,1,turning_circle,
4760493483,41.2151919,-8.6520501,1,,
4760493507,41.2171512,-8.658333,3,,
4760493518,41.219107,-8.6577941,1,,
4760494038,41.2173576,-8.6589187,3,,
4760494040,41.2179592,-8.6584744,1,,
4760494069,41.2077516,-8.662034,1,,
4760494079,41.2091563,-8.6616288,3,,
4760494084,41.2089844,-8.6620607,1,,
4760494085,41.2100611,-8.6646504,3,,
4760494086,41.2096502,-8.6657389,3,,
4760494087,41.2105234,-8.6649675,3,,
4760494093,41.2103445,-8.665445,3,,
4760494094,41.2107747,-8.6657347,3,,
4760494095,41.2109481,-8.6652587,3,,
4760494142,41.2045048,-8.6656824,1,,
4760494157,41.2042672,-8.6658933,1,,
4760591451,41.2029436,-8.6676469,3,,
4760591455,41.202514,-8.6672603,1,,
4760591465,41.2020522,-8.6716612,3,,
4760591476,41.2149287,-8.6728525,3,,
4760591480,41.2155463,-8.6725555,1,,
4760591492,41.2090824,-8.6717483,3,,
4760591511,41.2113166,-8.671703,1,,
4760591512,41.2108566,-8.6716507,3,,
4761570116,41.1204486,-8.5899762,1,,
4761570119,41.1202128,-8.5907971,3,,
4761661662,41.1257846,-8.576337,3,,
4761661685,41.1258064,-8.5767079,3,,
4761661696,41.1257045,-8.5768112,3,,
4761661698,41.1257532,-8.5768122,3,,
4761661700,41.1256916,-8.5766273,3,,
4761661707,41.1256562,-8.5766938,3,,
4761661710,41.125522,-8.5768916,3,,
4761669979,41.1248445,-8.5853148,3,,
4761669990,41.1242713,-8.5856964,1,,
4762398766,41.2083799,-8.6333168,3,,
4762398783,41.2081444,-8.6331709,3,,
4771259456,41.1370591,-8.5697529,1,,
4773464589,41.1509649,-8.665115,3,,
4773464590,41.1509755,-8.6653811,1,,
4773464591,41.1508875,-8.6648978,1,,
4773506914,41.1617443,-8.6563456,4,,
4773520967,41.1480436,-8.6612765,3,,
4798725276,41.1847187,-8.6473874,4,,
4801230192,41.1216184,-8.6178733,3,,
4803582573,41.1354715,-8.6099559,3,,
4803582574,41.1352085,-8.6094775,1,,
4804199166,41.1758953,-8.6195386,3,,
4813357168,41.1291198,-8.6025066,3,,
4813357169,41.1290364,-8.6027016,1,,
4814244969,41.1208122,-8.6048641,3,,
4816596135,41.1260596,-8.6022628,3,,
4816596140,41.126115,-8.6019943,3,,
4816596298,41.1269168,-8.5992379,4,,
4816596299,41.1262413,-8.5993399,1,,
4816596300,41.1273059,-8.5991775,1,,
4831194135,41.1318449,-8.6687031,3,,
4831194139,41.1324185,-8.6679167,1,,
4831194140,41.1319687,-8.6682478,3,,
4831194141,41.1332331,-8.668835,4,,
4831194143,41.1342608,-8.6690594,1,,
4831194151,41.133783,-8.668293,3,,
4831194152,41.1328539,-8.6675116,3,,
4831194154,41.1343944,-8.6674535,4,,
4831194156,41.1324919,-8.6674372,1,,
4831194174,41.1347936,-8.6679904,3,,
4831219432,41.1347008,-8.6539948,3,,
4831300838,41.1369748,-8.6491844,3,,
4831300845,41.1375281,-8.6483614,1,,
4831300846,41.1374211,-8.6492746,3,,
4831300847,41.1374439,-8.6496223,1,,
4831300883,41.1420031,-8.6477676,1,,
4831300884,41.1415807,-8.6464653,3,,
4831300888,41.1422815,-8.6459626,3,,
4831300893,41.1433588,-8.645574,1,,
4831300897,41.1418209,-8.645996,1,,
4831368184,41.1444778,-8.6437809,1,,
4831368185,41.1440313,-8.6436187,3,,
4831368189,41.1441704,-8.6432051,1,,
4831440019,41.1318429,-8.6449032,3,,
4831440522,41.1328329,-8.6419811,1,,
4831440523,41.1309231,-8.64416,3,,
4831440524,41.1299413,-8.6438806,3,,
4831440525,41.1304742,-8.6440322,3,,
4831440526,41.1304009,-8.6445225,3,,
4831440527,41.1304256,-8.6443569,3,,
4831440528,41.1298929,-8.6442147,3,,
4831440529,41.1282902,-8.6384447,3,,
4831440530,41.1279589,-8.6381906,1,,
4838424839,41.1297309,-8.6601408,1,,
4838424844,41.1241295,-8.6644801,1,,
4838424845,41.1270435,-8.6607971,3,,
4838424848,41.127311,-8.6605153,1,,
4838424849,41.1264475,-8.65786,3,,
4838424850,41.1265947,-8.6574003,1,,
4838477808,41.1279216,-8.6472196,3,,
4838477809,41.1276464,-8.6451034,3,,
4838477810,41.1278429,-8.6466159,3,,
4838477811,41.1283729,-8.6464592,3,,
4838477812,41.1277439,-8.6458571,3,,
4838477813,41.1282979,-8.6456986,3,,
4838477814,41.1281632,-8.6449655,3,,
4838477815,41.1275388,-8.6451766,1,,
4838615873,41.1231335,-8.6487824,3,,
4838615874,41.1232874,-8.6486741,1,,
4838615885,41.121605,-8.6500062,1,,
4838615886,41.1221498,-8.6508838,3,,
4838615889,41.1218741,-8.6513707,3,,
4838615892,41.121255,-8.6536661,3,,
4838615899,41.1216451,-8.6525219,3,,
4838615900,41.1220088,-8.6522244,1,,
4838615901,41.1209911,-8.6508992,3,,
4838615902,41.1209154,-8.6516684,1,,
4838615903,41.121152,-8.6509521,3,,
4838615907,41.1208845,-8.6494599,3,,
4838615914,41.1200105,-8.6491254,3,,
4838615917,41.1210241,-8.6494228,1,,
4838615918,41.1205294,-8.6484779,3,,
4838616621,41.1205817,-8.6479283,3,,
4838616622,41.1208894,-8.6479403,1,,
4838616624,41.1204906,-8.6477859,1,,
4838616625,41.1205545,-8.6480921,3,,
4838616626,41.1204502,-8.6481085,1,,
4838811938,41.1202582,-8.6372389,1,,
4888395226,41.1692652,-8.6218404,3,,
4888395227,41.1693979,-8.6220386,3,,
4889253754,41.1635311,-8.5882971,3,,
4889253759,41.1638422,-8.5881062,3,,
4892847954,41.2051458,-8.6386277,1,,
4892847964,41.204448,-8.6408463,1,,
4907380639,41.1850957,-8.6041612,4,,
4914064309,41.1526017,-8.5803939,2,,
4925439223,41.1430759,-8.6111092,1,,
4925459193,41.1442404,-8.6106485,3,,
4942615695,41.1474557,-8.5870079,3,,
4942615697,41.1472802,-8.5871437,3,,
4942615701,41.147268,-8.5870529,3,,
4942615712,41.1470717,-8.5863682,3,,
4942615714,41.1471643,-8.5857206,1,,
4955227555,41.1222399,-8.6186026,3,,
4955257202,41.1390967,-8.6540415,3,,
4955257207,41.1385162,-8.6537108,3,,
4955257209,41.1384618,-8.6537336,3,,
4955257212,41.1383891,-8.6536789,3,,
4955258235,41.1363872,-8.6562902,3,,
4955258237,41.136289,-8.6562036,3,,
4955258238,41.1363552,-8.6562272,3,,
4955258242,41.1362779,-8.6564381,3,,
4955258249,41.1363688,-8.6564002,3,,
4955258251,41.1362203,-8.6562675,3,,
4955258253,41.1362551,-8.6562188,3,,
4955258263,41.1376383,-8.6572803,3,,
4955258285,41.1363525,-8.6559985,3,crossing,
4955258291,41.1371564,-8.6520538,2,,
4955258311,41.1361251,-8.6560728,3,crossing,
4955285396,41.1383783,-8.6538142,3,crossing,
4963428547,41.2002729,-8.6075641,3,motorway_junction,5
4966894473,41.15472,-8.5823788,4,,
5051437246,41.1452642,-8.5862058,1,,
5051610943,41.1432773,-8.6103112,3,,
5063154971,41.1857248,-8.6171819,3,,
5063154973,41.1859697,-8.6168432,1,,
5152280286,41.177084,-8.6812194,3,,
5152280290,41.1772388,-8.6812194,3,,
5152280293,41.1772424,-8.6810507,3,,
5152280295,41.1771688,-8.6809958,3,,
5152280297,41.1770949,-8.6810301,3,,
5198412994,41.1782479,-8.6065315,3,,
5198413009,41.1781198,-8.6092562,3,,
5198539829,41.1757445,-8.6081298,1,,
5198563347,41.1690037,-8.5859786,3,,
5200696282,41.183978,-8.5748559,3,,
5200696292,41.1842642,-8.5742071,1,,
5225084043,41.2091044,-8.569764,1,,
5225084051,41.2107358,-8.5758524,1,,
5230804037,41.1325924,-8.6269972,3,,
5230804038,41.132361,-8.6273007,3,,
5239687625,41.1497996,-8.5697647,1,,
5239695580,41.1458671,-8.573802,3,,
5239695585,41.1455547,-8.5738322,1,,
5239695587,41.1455038,-8.5737865,1,,
5239695588,41.1454472,-8.5736796,3,,
5239695595,41.1460787,-8.5777807,3,,
5244467683,41.1557806,-8.5752947,3,,
5244467715,41.1583425,-8.5763029,3,,
5244467720,41.1579121,-8.576333,3,,
5244468027,41.157967,-8.5759589,3,,
5244468063,41.165368,-8.576687,3,,
5244468066,41.1652911,-8.576947,3,,
5244468070,41.1651614,-8.5767518,3,,
5245919868,41.1587209,-8.5821369,3,,
5257856441,41.1473435,-8.583734,3,,
5258500724,41.1711711,-8.6144219,4,,
5258500725,41.1718263,-8.6132893,3,,
5261214117,41.1843394,-8.6296904,3,,
5264200586,41.1490826,-8.5901318,2,,
5264200605,41.1481746,-8.5916716,1,,
5264286371,41.1257539,-8.6362552,3,,
5264509356,41.1947119,-8.663821,3,,
5264590069,41.1918865,-8.6646231,3,,
5264590080,41.1916616,-8.6567974,1,,
5264590082,41.1911115,-8.6567674,1,,
5264590086,41.1915538,-8.6568243,1,,
5264590088,41.1912537,-8.6566819,3,,
5264715034,41.1876228,-8.6598451,3,,
5264715069,41.1896781,-8.6611462,1,,
5264715071,41.1899051,-8.6605004,3,,
5264715081,41.191484,-8.6629661,1,,
5264715096,41.1901317,-8.6624501,1,,
5264715109,41.1900072,-8.6621085,3,,
5264715111,41.1901547,-8.6622048,3,,
5264784107,41.1880583,-8.6604467,3,,
5264784108,41.1880462,-8.6608924,3,,
5264784109,41.1877716,-8.6608424,1,,
5264784110,41.1882473,-8.6609908,1,,
5264784112,41.1865896,-8.6604791,3,,
5264784643,41.1838928,-8.659599,1,,
5264784645,41.1839368,-8.6594409,1,,
5264784661,41.1843213,-8.6577254,1,,
5264784662,41.1841527,-8.6577664,1,,
5264881704,41.1832448,-8.6529825,3,,
5264882324,41.1819209,-8.6519684,1,,
5264882326,41.1808308,-8.6507909,1,,
5265675528,41.1546539,-8.5911262,3,,
5266783665,41.1917792,-8.6644546,3,crossing,
5266786473,41.1890932,-8.6515363,3,,
5266867077,41.1986,-8.6550143,3,,
5266867078,41.1990954,-8.6552035,3,,
5266867079,41.1985686,-8.6553453,3,,
5266867080,41.1991764,-8.6555552,1,,
5266869392,41.1899102,-8.666125,3,,
5266869398,41.1901737,-8.6662515,3,,
5266869415,41.190269,-8.6661824,3,,
5266869416,41.1903974,-8.6664886,3,,
5266869417,41.1910688,-8.6660116,1,,
5266869424,41.190134,-8.6669751,1,,
5266964897,41.1897102,-8.6671077,3,,
5266964910,41.1895552,-8.6647339,3,,
5266964913,41.1889075,-8.6645749,1,,
5266965364,41.1852444,-8.6612619,3,,
5266965408,41.1834201,-8.6692112,1,,
5267026404,41.1878588,-8.6491872,2,,
5267026407,41.1879578,-8.6491598,2,,
5267026412,41.1879339,-8.6492934,3,,
5267026413,41.1883417,-8.6480985,3,,
5267027721,41.1966482,-8.6616892,3,,
5267027725,41.195886,-8.6626312,3,,
5268129261,41.1562943,-8.5952112,1,,
5268149559,41.1568613,-8.5965093,1,,
5268149596,41.1569555,-8.6005585,3,,
5268185281,41.1253661,-8.6326095,1,,
5268328250,41.1424256,-8.5962532,3,,
5268328251,41.1425635,-8.5954636,1,,
5271082960,41.1953103,-8.6643502,3,,
5271082965,41.1953142,-8.6637965,3,,
5271082994,41.1969198,-8.6680108,3,,
5271082995,41.1969597,-8.6680565,3,,
5271083015,41.1995335,-8.6678597,3,,
5271083821,41.1995051,-8.6677727,1,,
5271102189,41.1915504,-8.6659051,3,,
5271102192,41.1916587,-8.6659293,3,,
5271116884,41.1873398,-8.6651644,3,,
5271116886,41.1873524,-8.6652982,3,,
5277663154,41.1504008,-8.5836246,3,,
5277663155,41.1501823,-8.5835593,1,,
5277793575,41.158459,-8.5756865,3,,
5277793592,41.1591999,-8.5763764,3,,
5277793608,41.1587864,-8.5766085,3,,
5280329743,41.1542308,-8.5737558,3,,
5281900838,41.1568262,-8.5735453,1,,
5281900843,41.1586795,-8.5744017,1,turning_circle,
5284320721,41.1618595,-8.6043183,4,,
5284368076,41.1552219,-8.6119092,3,,
5284385982,41.1549974,-8.6189758,3,,
5284452740,41.1583792,-8.6330277,3,,
5284452750,41.158548,-8.6331993,4,,
5284452753,41.1585628,-8.633282,3,,
5284452787,41.1603191,-8.6413419,3,,
5284452790,41.1599974,-8.6413494,3,traffic_signals,
5284452792,41.160048,-8.6416642,3,,
5284452797,41.1602306,-8.6417569,3,,
5284452803,41.1602816,-8.6414385,3,,
5284452808,41.1600235,-8.6415073,4,,
5284452939,41.1599268,-8.6414663,3,,
5284452951,41.1616286,-8.6462647,3,,
5284452952,41.1616782,-8.6463052,3,,
5284452954,41.1619215,-8.6479786,3,,
5284498223,41.164662,-8.5902796,4,,
5284498238,41.1635163,-8.5977867,3,,
5284591903,41.1367928,-8.6302803,3,,
5284591905,41.1369684,-8.6301753,3,,
5284591906,41.1362372,-8.6283316,3,,
5284591908,41.1361972,-8.6285692,4,,
5285700141,41.1334683,-8.6089995,2,,
5286357304,41.1639476,-8.6714781,3,,
5286362670,41.1750513,-8.6671253,3,,
5286376463,41.1744623,-8.6672657,3,,
5286385840,41.1778665,-8.5802221,1,,
5291509666,41.1655418,-8.6311692,3,,
5291509671,41.1668635,-8.6271904,3,,
5291538854,41.1570815,-8.6112673,3,crossing,
5291598235,41.1700774,-8.6055501,3,,
5291598240,41.1716969,-8.6042676,3,,
5291598250,41.170999,-8.6048199,3,,
5291598263,41.1712013,-8.6047103,3,,
5291598266,41.1711057,-8.6041013,1,,
5291598308,41.160437,-8.6099739,5,,
5291836418,41.166079,-8.5974715,3,,
5291836451,41.1696051,-8.5960399,3,,
5291943563,41.162095,-8.5773132,3,,
5291943567,41.1619441,-8.5772921,3,,
5291943772,41.1676017,-8.5694434,3,,
5291943785,41.1659821,-8.5708479,3,,
5291943800,41.1657887,-8.5708968,3,crossing,
5291944040,41.157769,-8.5711723,3,,
5292005412,41.1785806,-8.5698909,3,,
5292447246,41.1429105,-8.634454,1,,
5292447251,41.1413073,-8.6335887,3,,
5295440366,41.1311744,-8.6180945,3,,
5295440375,41.1312698,-8.6177247,3,,
5295440376,41.1312185,-8.6179135,4,,
5295440379,41.1312929,-8.6179149,3,,
5295440381,41.1312789,-8.6179773,3,,
5296141314,41.1231688,-8.6461739,3,,
5296143930,41.1232626,-8.6461419,3,,
5296143932,41.1232617,-8.6461836,3,,
5296143951,41.1260213,-8.6367162,3,,
5296143956,41.1259655,-8.6369378,3,,
5296143959,41.1257743,-8.6368767,3,,
5296144350,41.1262857,-8.6370754,3,,
5296173456,41.1247289,-8.6409308,3,,
5297512321,41.1530526,-8.6306299,3,,
5297512325,41.1530205,-8.6316752,1,,
5297676319,41.151706,-8.639726,3,,
5297703221,41.1515975,-8.639435,3,,
5297703224,41.1525859,-8.633479,3,,
5297703225,41.1521576,-8.6333737,1,,
5297710833,41.1473134,-8.6303854,3,,
5297746031,41.150593,-8.6538256,3,,
5297746037,41.1502825,-8.6529027,3,,
5297746057,41.153504,-8.655539,3,,
5297746060,41.153312,-8.6551784,4,,
5297746062,41.1537097,-8.6572828,3,,
5297746066,41.1539203,-8.6570204,3,,
5297746098,41.1538012,-8.6560953,3,,
5297757225,41.1500702,-8.6606741,3,,
5297832488,41.1609382,-8.6617874,3,,
5297832506,41.1640556,-8.6607652,3,,
5297833144,41.1652465,-8.6576201,3,,
5297848047,41.1753872,-8.6524663,3,,
5297848077,41.1776971,-8.6556117,3,,
5297848088,41.1771273,-8.6505509,1,,
5297868251,41.1807878,-8.6490893,3,,
5305837235,41.1519833,-8.5971738,2,,
5305866749,41.161838,-8.5915763,3,,
5306571188,41.1547596,-8.6665956,1,,
5306571191,41.1550585,-8.6674829,1,,
5306571192,41.1544448,-8.6673338,3,,
5306571196,41.1545219,-8.667555,3,,
5306576627,41.1514754,-8.6707122,1,,
5306607707,41.1537966,-8.6741786,3,,
5306607712,41.1539015,-8.673979,3,,
5306915878,41.1534929,-8.5771232,1,,
5306916277,41.1545204,-8.5777822,3,,
5306916283,41.1542804,-8.577526,3,,
5306916285,41.1540755,-8.5775489,1,,
5306949549,41.1737592,-8.5745574,3,,
5306949551,41.1741125,-8.5745467,1,,
5306949552,41.1736401,-8.574485,1,,
5306949553,41.1732036,-8.5738539,1,,
5307690019,41.1698972,-8.5868223,3,,
5307690020,41.1690442,-8.5873088,4,,
5310490951,41.1671789,-8.6495529,3,,
5310490957,41.1671945,-8.6489049,3,,
5320445283,41.1843948,-8.6285369,1,,
5320530089,41.1901101,-8.6688098,3,,
5320530090,41.1899494,-8.6693049,3,,
5320530097,41.1900815,-8.6693339,3,,
5320531937,41.1994724,-8.6727708,1,,
5320531938,41.2004097,-8.672316,1,,
5321040699,41.1820286,-8.6333293,3,,
5321040701,41.1826044,-8.633347,1,,
5321214367,41.1870505,-8.6308988,3,,
5321346119,41.1897432,-8.6306026,3,,
5321346120,41.1902118,-8.629385,3,,
5321346923,41.188274,-8.6365596,3,,
5321347128,41.1825751,-8.633105,3,,
5321347134,41.1833045,-8.6327121,1,,
5321347136,41.1827687,-8.6326306,1,,
5321347137,41.182867,-8.6326287,3,,
5321347138,41.182915,-8.6324265,3,,
5321384099,41.1832293,-8.6302282,3,,
5321384102,41.1833013,-8.6300811,3,,
5321384106,41.1833172,-8.6306716,3,,
5321384107,41.1833664,-8.630194,1,,
5321384110,41.1833998,-8.6293191,1,,
5321384122,41.1818,-8.6300798,3,,
5328149428,41.186302,-8.6256947,3,,
5328149432,41.1864856,-8.6254709,3,,
5331896220,41.1837301,-8.6308595,3,,
5331896222,41.1833511,-8.6293125,1,,
5331896223,41.1834053,-8.6287802,3,,
5331896240,41.1837455,-8.6289472,3,,
5331896241,41.1839181,-8.6289707,4,,
5331896242,41.1839141,-8.6290592,3,,
5331896243,41.1838623,-8.6290637,1,,
5331896245,41.183922,-8.6288978,1,,
5331896246,41.1838222,-8.6293984,3,,
